company_id,company_name,company_ua,counts
36336744,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ СМАРТ-МЕРІТАЙМ ГРУП,1.0,1
36322616,ПІДПРИЄМСТВО СПОЖИВЧОЇ КООПЕРАЦІЇ СКІФ,1.0,1
36278693,КАНІВСИРТРЕЙД,1.0,1
36236014,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ПРОДЕКСИМ ЛТД,1.0,1
36009652,ІБК ГРУП,1.0,1
36208998,СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ЧУМАКИ,1.0,1
36175673,"ТОВ ""КОНСІОН""",1.0,1
36140982,ПОРТЕР,1.0,1
36136321,М ЕНД С ЛОГІСТІКС,1.0,1
36115689,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ГЕНЕЗІС СОЛАР,1.0,1
36083830,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МБК АГРОТЕХНІКА»,1.0,1
36079321,ПРИВАТНЕ ПІДПРИЄМСТВО ЛЕДІ-ФЛАЙ,1.0,1
36049810,АКВАНОВА КОНСТРАКШН,1.0,1
36040472,РБКОМ,1.0,1
36010495,СОЛОМ'ЯНСЬКИЙ МПЗ,1.0,1
37193307,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ВАЛІДУС,1.0,1
37203110,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ФЕСТЛАНД,1.0,1
37247844,ТОВ ДИСТРИБЮТЦЕНТР,1.0,1
37938324,Мастер-4,1.0,1
37974891,ТОВ БДР-Консалт,1.0,1
37971230,ДЖИВАЛЬДІС,1.0,1
37965557,М ЕНД С ТРЕЙДІНГ,1.0,1
37963209,ТОВ «Епіцентр Н»,1.0,1
37957918,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ МУКАЧІВСЬКИЙ ЦУМ,1.0,1
37954634,ТОВ Мистецький простір,1.0,1
37944343,ТОВ «УПРАВЛЯЮЧА КОМПАНІЯ «ВІТРЯНІ ПАРКИ УКРАЇНИ»,1.0,1
37944186,ТОВ «КЗТС-ЖД-СЕРВІС»,1.0,1
37942702,ТОВ «ВІТРЯНИЙ ПАРК КРАСНОДОНСЬКИЙ»,1.0,1
37938350,Мастер-3,1.0,1
37909199,ТОВ «ШАХТА 1-3 «НОВОГРОДІВСЬКА»,1.0,1
37993448,ХМЕЛЬНИЦЬКИЙ ОБЛАСНИЙ БЛАГОДІЙНИЙ ФОНД БЛАГОДІЙНИЙ ФОНД СЕРГІЯ ЛАБАЗЮКА МИ ПОРУЧ,1.0,1
37904583,ТОВ «ВІТРЯНИЙ ПАРК ЛУТУГИНСЬКИЙ»,1.0,1
37881823,ТОВ АЛЬТЕР ЕГО ФАРМА,1.0,1
37878721,КОРПОРАЦІЯ 'КОНФЛЕНД',1.0,1
37849528,М ЕНД С СТАФФ ІНСПЕРЕЙШН СИСТЕМС,1.0,1
37838186,КСМ ПРОТЕК,1.0,1
37826846,ОХОРОННА КОМПАНІЯ УКРСПЕЦБЕЗПЕКА ,1.0,1
37824346,ТОВ Успенський рибгосп,1.0,1
37811630,КЛІНЕРС УКРАЇНА,1.0,1
37808224,Євроальянс плюс,1.0,1
37805847,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ КОМПАНІЯ ПОЛІТРЕЙД,1.0,1
37987680,ДНІПРОМЛИН,1.0,1
37993500,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АГРОХІМІЧНА КОМПАНІЯ ВІТАГРО,1.0,1
37777145,БЛАГОДІЙНИЙ ФОНД ІВАНА ІВАНОВИЧА МЕЛЬНИЧУКА,1.0,1
38062440,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «НАУКОВО-ВИРОБНИЧА ФІРМА «ГЕОФІЗИКА-21»,1.0,1
40684443,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ПОДІЛЬСЬКА ПАЛИВНА КОМПАНІЯ,1.0,1
38103460,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ СМАРТ ЕНЕРДЖІ,1.0,1
38100077,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ГРУПА КОМПАНІЙ ВІТАГРО,1.0,1
38099418,Благодійний Фонд Разом-Здолаємо,1.0,1
38094526,ВОЗДВИЖЕНСЬКЕ,1.0,1
38091136,УКРАЇНСЬКЕ ІНТЕРНЕТ ТЕЛЕБАЧЕННЯ,1.0,1
38090017,Товариство з обмеженою відповідальністю ДІКСІ ГРУП,1.0,1
38077944,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ 'ЖК СТАРОНАВОДНИЦЬКИЙ',1.0,1
38077923,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ 'ФУНДАМЕНТ ДЕВЕЛОПМЕНТ',1.0,1
38063334,ГРОМАДСЬКА ОРГАНІЗАЦІЯ 'МУЗЕЙ ІСТОРІЇ ЄВРЕЇВ УКРАЇНИ',1.0,1
38061832,"ТОВ ""Компанія з управління активами ""БІЗНЕС-ГАРАНТ""",1.0,1
37994258,"Національна комісія, що здійснює державне регулювання у сфері зв'язку і інформатизації ",1.0,1
38055009,СПОЖИВЧЕ ТОВАРИСТВО АЛЕКСАНДРА,1.0,1
38045671,СИСТЕМИ ДЛЯ БІЗНЕСУ,1.0,1
38038203,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «Агропродсервіс Ігровиця» ,1.0,1
38036398,"ТОВ ""ДЕТЕКТИВНЕ АГЕНСТВО БІТТ""",1.0,1
38031297,"ГО ""ФЕДЕРАЦІЯ КІКБОКСИНГУ ВІННИЦЬКОЇ ОБЛАСТІ ""ВАКО""""",1.0,1
38030199,Товариство з обмеженою відповідальністю Хмільницький завод сухого знежиреного молока Молочний візит,1.0,1
38007107,ЗВ'ЯЗКОВИЙ,1.0,1
37999110,ОВБ,1.0,1
37995728,КОНФЕДЕРАЦІЯ БУДІВЕЛЬНИКІВ УКРАЇНИ,1.0,1
37994478,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АЗОВ ПЕТРОЛЕУМ ЛЛС,1.0,1
37786882,Буд Інвест Ком,1.0,1
37771216,АРІАДНА ТВ,1.0,1
37257077,МИСЛИВСЬКИЙ ТА СПОРТИВНИЙ КЛУБ КАМПА,1.0,1
37370550,АПК УКРАГРО,1.0,1
37512309,КЛОВІН УКРАЇНА,1.0,1
37509977,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ІНКО ГРУП,1.0,1
37500419,Публічне акціонерне товариство «Закритий недиверсифікований венчурний корпоративний інвестиційний фонд «ОФЕРЕНТ»,1.0,1
37478792,ОСВІТНІЙ ПОРТАЛ,1.0,1
37413929,ПРИВАТНЕ ПІДПРИЄМСТВО ХОУП ПЛЮС,1.0,1
37408877,ПІДПРИЄСТВО СПОЖИВЧОЇ КООПЕРАЦІЇ ПОКУТТЯ,1.0,1
37408861,ПІДПРИЄСТВО СПОЖИВЧОЇ КООПЕРАЦІЇ ЗАБОЛОТІВ,1.0,1
37403952,БЄЛОНА,1.0,1
37395124,ТОВ «Алга Актив»,1.0,1
37387538,МОЛОЧНА ЛАВКА,1.0,1
37355904,Товариство з обмеженою відповідальністю «ТОРГОВИЙ ДІМ «ПРОЛЕТАРІЙ»,1.0,1
37534254,МІЖНАРОДНА ГРОМАДСЬКА ОРГАНІЗАЦІЯ 'ІНСТИТУТ ПРАВ ЛЮДИНИ І ЗАПОБІГАННЯ ЕКСТРЕМІЗМУ ТА КСЕНОФОБІЇ',1.0,1
37345613,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «Вірлів - Агробізнес»,1.0,1
37334349,ТОВ ІМПОРТ КОМПЛЕКС,1.0,1
37333587,КСМ-ТРЕЙД,1.0,1
37316907,СПЕЦІАЛЬНИЙ ДОРОЖНІЙ СЕРВІС,1.0,1
37311375,ТОВ «Компанія з управління активами «Атена Груп»,1.0,1
37292656,АГРАРНЕ ЛОГІСТИЧНЕ ПАРТНЕРСТВО,1.0,1
37292640,МУРАВЕЙ-УКРАЇНА,1.0,1
37292551,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ЕРА-МЕДІА,1.0,1
37287709,ІНТЕРГУМА-2010,1.0,1
37267038,ПРОФЕСІЙНИЙ ДОРОЖНІЙ СЕРВІС,1.0,1
37527933,Благодійна організація Фонд Братів ДУБНЕВИЧІВ,1.0,1
37545266,ОБЛАСНА КУР'ЄРСЬКА СЛУЖБА,1.0,1
37771169,НОВИЙ ФОРМАТ ТВ,1.0,1
37706503,Товариство з обмеженою відповідальністю Грін-Медіа,1.0,1
37733597,ТОВ «АГРОТРЕЙД ГРУП»,1.0,1
37732973,ТОВ «ІНСТАНТ ФУДС ГРУП»,1.0,1
37726100,ДІЛАЙС ПЛЮС,1.0,1
37726069,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""1+1 ІНТЕРНЕТ""",1.0,1
37725945,ЛІДЕР ТВ,1.0,1
37725044,Медсервіс-Плюс,1.0,1
37717618,ТВ ВИБІР,1.0,1
37717583,ПАРТНЕР ТВ,1.0,1
37716815,товариство з обмеженою відповідальністю АСТРА ФІНАНС,1.0,1
37706922,ЛЕЙК ЗНГ,1.0,1
37700941,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ САНТОС КАПІТАЛ,1.0,1
375462,RISTONE OIL LTD,0.0,1
37700936,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АКУС,1.0,1
37700907,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ МОДУС КАПІТАЛ,1.0,1
37700852,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ КЛІОС,1.0,1
37683743,ТОВ «АВАНГАРД 1955»,1.0,2
37683717,ТОВ «АТОМВІНД-КРАМАТОРСЬК»,1.0,1
37683680,ТОВ «ФЕЛЬБЕРМАЕР УКРАЇНА»,1.0,1
37678094,ВІЗАРД ГРУП,1.0,1
37608603,ТОРГІВЕЛЬНИЙ ДІМ КАМБІО,1.0,1
37600693,ЗІНЬКІВЗЕМПРОЕКТ,1.0,1
40673227,"АКЦІОНЕРНЕ ТОВАРИСТВО ""ЗАКРИТИЙ НЕДИВЕРСИФІКОВАНИЙ ВЕНЧУРНИЙ КОРПОРАТИВНИЙ ІНВЕСТИЦІЙНИЙ ФОНД ""МЕДІСОН""",1.0,1
40721977,Юридична Компанія Роял Лекс,1.0,1
40690401,ТОВ ТЕПЛОСЕРВІС АНДРІЇВКА,1.0,1
40703297,АКЦІОНЕРНЕ ТОВАРИСТВО ЗАКРИТИЙ НЕДИВЕРСИФІКОВАНИЙ ВЕНЧУРНИЙ КОРПОРАТИВНИЙ ІНВЕСТИЦІЙНИЙ ФОНД ГЕНЕЗИС,1.0,1
HE 305789,FLAMEPICK COMPANY LIMITED,0.0,1
HE 305492,UROZHAY SYSTEM LIMITED,0.0,1
HE 305476,SH AGRO FINANCE HOLDING LIMITED,0.0,1
HE 305469,HOLDACTIV LIMITED,0.0,1
HE 300457,DIKASTIO HOLDINGS LIMITED,0.0,1
HE 296856,SKMZ HOLDINGS LIMITED,0.0,1
HE 293440,KARALIA HOLDINGS LIMITED,0.0,1
HE 291656,ATOMWIND KRAMATORSK HOLDINGS LIMITED,0.0,1
HE 287955,FELBERMAYR WIND LOGISTICS HOLDING CYPRUS LIMITED,0.0,1
HE 275980,KME INVEST FINANCE LIMITED,0.0,1
HE 275900,FUHRLEANDER WINDTECHNOLOGIES HOLDING LIMITED,0.0,1
HE 274711,FWT PRODUCTION LIMITED,0.0,1
HE 256025,HC WINDPARKS UKRAINE LIMITED,0.0,1
HE 245436,KZTS HOLDINGS LIMITED,0.0,1
HE 232967,UKRAINIAN MACHINEBUILDING PLANTS M.S. LIMITED,0.0,1
H20215,SARS Capital International Ltd,0.0,1
FN363403t,OMBRI ELECTRICAL ENERGY HOLDING GMBH,0.0,1
FN 376224 x,ITSH Holding GmbH,0.0,1
FL-0002.523.655-1,Agate Stiftung,0.0,1
CHE-271.033.971,PETROLEUM TRADING GROUP SA,0.0,1
CHE-252.270.996,Amber Production AG,0.0,1
CHE-222.282.316,Estate Business AG,0.0,1
CHE-202.503.833,WIND ENERGY GROUP SA,0.0,1
HE 308454,UDG ENTERPRISES LIMITED,0.0,1
HE 310484,EVINOLO HOLDINGS LIMITED,0.0,1
HE 313167,DEWOTT HOLDINGS LIMITED,0.0,1
HE136534,VARDCOM TRADING LIMITED,0.0,1
HE153723,I.S.H.C. Industrial Steel Holding Co Limited,0.0,1
HE153278,CRASCODA HOLDINGS LIMITED,0.0,1
HE153231,IGH Industrial Group Holding Limited,0.0,1
HE152977,SORKIZA VENTURES LIMITED,0.0,1
HE151405,FLOXAMA INVESTMENTS LIMITED,0.0,1
HE146558,MONIER VENTURES LIMITED,0.0,1
HE140740,VICTOREX LIMITED,0.0,1
HE140113,LEX PERFECTA LIMITED,0.0,1
HE138799,MARGAROZA COMMERCIAL LIMITED,0.0,1
HE138181,KERELIO COMMERCIAL LIMITED,0.0,1
HE135951,SUNFOL COMMERCIAL LIMITED,0.0,1
HE 318520,ZEILOUSE HOLDINGS LIMITED,0.0,1
HE135719,DORMOON TRADING LIMITED,0.0,1
HE135370,GENRETO COMMERCIAL LIMITED,0.0,1
HE134349,SOLTEX LIMITED,0.0,1
HE134282,TAPESTA LIMITED,0.0,1
HE134273,MATRIMAX LIMITED,0.0,1
HE134271,WALLTRON LIMITED,0.0,1
HE128630,UTELO HOLDINGS LIMITED,0.0,1
HE126071,LENDRINO COMMERCIAL LIMITED ,0.0,1
HE100707,Meltako Trading Ltd,0.0,1
HE 341325,TPG TOUR OPERATOR (EUROPE) LTD,0.0,1
C71563,Azalea Holdings Ltd.,0.0,1
C54004,"LIMITED LIABILITY COMPANY ""ICAPITAL INVESTMENTS MALTA LTD""",0.0,1
C50788,LIKANOVA INVESTMENTS LTD,0.0,1
43425539,БЦ-СОЛАР ГРУП,1.0,1
48311049,Original Copy s.r.o.,0.0,1
48287580,Санітас П.К.,0.0,1
48 287 580,Sanitas P.K.,0.0,1
47443,FREGATA MARINE LTD,0.0,1
468658,Salaminia Commercial Limited,0.0,1
"46,813",BILLCAST HOLDINGS LTD,0.0,1
4596644,LARIDGE INVESTMENTS LIMITED,0.0,1
4462555,REGAL PETROLEUM PLC,0.0,1
4445610,INTERMAY MANAGEMENT LTD,0.0,1
43430601,ТОВ «ФВТ СЕРВІС»,1.0,1
43420991,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ 'КОМПАНІЯ РММ',1.0,1
5242778533,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ПРОФІ-ЦЕНТЕР,0.0,1
43414050,ВАЦАК ІНДАСТРІ,1.0,1
43379341,БЛАГОДІЙНИЙ ФОНД МІСТО СОНЦЯ,1.0,1
43348931,НАЦІОНАЛЬНА СИРНА КОМПАНІЯ,1.0,1
43346782,СОНРІС ЛТД,1.0,1
43318430,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ НАВИ,1.0,1
43297924,Атласінфра,1.0,1
43287277,ТОВ ЕЙФЕЛЬ СЕРВІС,1.0,1
43283597,ГО МИ-КАМ'ЯНЧАНИ,1.0,1
43264443,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ІНСИМФОНІ,1.0,1
43258487,ВЕСТ ПЕТРОЛ МАРКЕТ ЛТД,1.0,1
5167746293248,TREND OPTIMA LIMITED LIABILITY COMPANY,0.0,1
5252958,REGAL GROUP SERVICES LIMITED,0.0,1
C39410 ,IMEANI INVESTMENTS LIMITED ,0.0,1
81-1650472,Oleksandr Feldman Foundation,0.0,1
C24004,FOILS OVERSEAS LTD,0.0,1
C 59280,SUNOR LTD ,0.0,1
C 24002,TRUSTCORE OVERSEAS LTD,0.0,1
B177795,AGROREGION S.A.R.L,0.0,1
B170078,TROHIA VENTURES SA,0.0,1
B113008,BOUTIFOUR SA,0.0,1
92-830629,Feruvita S.L.,0.0,1
8590654945,ТОВ «ТРАВЕЛ ПРОФЕССІОНАЛ ГРОУП ТУРКЕ ТУРІЗМ ТІДЖАРЕТ ТАШИМАДЖИЛИК ІТХАЛЯТ ВЕ ІХРАДЖАТ ЛІМІТЕД ШИРКЕТІ»,0.0,1
83838,REGAL PETROLEUM (JERSEY) LIMITED,0.0,1
81-3755079,PDTM 2505 LLC,0.0,1
75248437800019,SCI VILLA SAINT MICHEL,0.0,1
570070,CRIMARE INVESTMENTS LTD,0.0,1
7184832000,Ensun,0.0,1
66866,REGAL PETROLEUM CORPORATION LIMITED,0.0,1
642790,ATTOLAM VENTURES LTD,0.0,1
642784,GEIORA MANAGEMENT LTD,0.0,1
642098,BAIKEENS INVESTMENTS LTD,0.0,1
642083,SELDON VENTURES LTD,0.0,1
"60,589",PERPLEX INVESTMENTS LTD,0.0,1
5987071,Coding Rocks LLC,0.0,1
59351381,AGROREGION B.V.,0.0,1
58923934,West Oil Group Holding ,0.0,1
HE158086,PERMERIS INVESTMENTS LIMITED,0.0,1
HE158743,DYNALOM ENTERPRISES LIMITED,0.0,1
HE161938,Ri-System Limited,0.0,1
HE313457,FROMER HOLDING LIMITED,0.0,1
HE330133,GAZARO LTD,0.0,1
HE327502,VENTOLOR INVESTMENTS LIMITED ,0.0,1
HE327492,VENTOLOR HOLDING LIMITED ,0.0,1
HE324992,W.O.G. HOLDING LIMITED,0.0,1
HE324859,SELDIMOR OVERSEAS LIMITED,0.0,1
HE323549,Sureira Investment LTD,0.0,1
HE322284,RENVIOR TRADING LIMITED,0.0,1
HE322242,VONEDLOR TRADING LIMITED,0.0,1
HE319355,TOMINERSA INVESTMENTS LTD,0.0,1
HE317007,LERIT HOLDINGS LIMITED,0.0,1
HE310019,BURRBUSH HOLDINGS LIMITED,0.0,1
HE334750,VISTORMIA HOLDINGS LTD,0.0,1
HE308384,BREVISA HOLDINGS LTD,0.0,1
HE308373,BENTIANO INVESTMENTS LTD,0.0,1
HE308101,MILKONICA HOLDING GROUP LIMITED,0.0,1
HE307939,BLUSTEM LIMITED,0.0,1
HE306906,PROMQUET HOLDINGS LIMITED,0.0,1
HE305492,UROZHAY SYSTEM LIMITED,0.0,1
HE305476,SH AGRO FINANCE HOLDING LIMITED,0.0,1
HE305469,HOLDACTIV LIMITED,0.0,1
HE300980,STAPRELA HOLDINGS LTD,0.0,1
HE300738,NADEM INVESTMENTS LIMITED,0.0,1
HE334198,BOUNDRYCO LTD,0.0,1
HE335084,РЕФЕРА ІСТЕБЛІШМЕНТ ЛІМІТЕД,0.0,1
HE300700,KINSTAR TRADING LIMITED,0.0,1
HE373041,RUNONA HOLDING LIMITED,0.0,1
HRB 95356,Windpark Kratzenburg GmbH,0.0,1
HRB 101996,Windpark Spremberg GmbH,0.0,1
HRA 3128,W2E Windpark UG (haftungsbeschrankt) Kankel 3 KG,0.0,1
HRA 12010,JWP Jade Park Windpark GmbH Co.27.Betriebs KG,0.0,1
HRA 11639,JWP Jade Park Windpark GmbH Co.17.Betriebs KG,0.0,1
HE69536,ALVHO TRADING LIMITED,0.0,1
HE399953,EPIAGRO HOLDING LIMITED,0.0,1
HE383108,TSALA VENTURES LIMITED,0.0,1
HE377084,PLASA ESTABLISHMENT LIMITED,0.0,1
HE375756,GEMENEL INVESTMENTS LTD,0.0,1
HE371106,SERADA ENTERPRISES LIMITED,0.0,1
HE335524,LEDISALIO HOLDINGS LTD,0.0,1
HE370311,Herose Enterprises LTD ,0.0,1
HE369589,Сендлорд Холдінг ЛТД,0.0,1
HE366075,Lucamore LTD,0.0,1
HE363657,БРОВ ХОЛДІНГC ЛІМІТЕД,0.0,1
HE362626,PARNASIO HOLDINGS LIMITED,0.0,1
HE361940,ORLANO INVESTMENT HOLDINGS LIMITED,0.0,1
HE358282,Л.ВДС Проперті Девелопмент ЛТД,0.0,1
HE355546,OVITILIO LTD,0.0,1
HE346889,Neolena Enterprises LTD,0.0,1
HE335812,CEE Confectionery Investments Limited,0.0,1
HE300719,SLANSAN HOLDINGS LIMITED,0.0,1
HE300609,MIZONIO HOLDINGS LIMITED,0.0,1
HE163694,BROSTA ENTERPRISES LIMITED,0.0,1
HE232967,UKRAINIAN MACHINEBUILDING PLANTS M.S. LIMITED,0.0,1
HE260911,Frankiro Holdings Limited,0.0,1
HE260901,Parborio Holdings Limited,0.0,1
HE259552,ТЕРФЕЛ ВЕНЧЕЗ ЛІМІТЕД,0.0,1
HE256025,HC WINDPARKS UKRAINE LIMITED,0.0,1
HE246946,ZADA HOLDINGS LIMITED,0.0,1
HE242638,MIOSARIA COMMERCIAL LTD ,0.0,1
HE240876,ZOCATINI ENTERPRISES LTD,0.0,1
HE237224,ECRA HOLDINGS LIMITED,0.0,1
HE234250,TRAYLORY VENTURES LIMITED,0.0,1
HE233395,DARGAMO HOLDINGS LIMITED,0.0,1
HE204325,NARELLAN ENTERPRISES LIMITED,0.0,1
HE264001,Depaktia Holdings Ltd,0.0,1
HE201328,CULATA LIMITED,0.0,1
HE197413,THESPESIO INVESTMENTS LTD,0.0,1
HE196050,MILOSER INVESTMENTS LTD ,0.0,1
HE196026,SALTENIO HOLDINGS LTD,0.0,1
HE195970,SOURCAL DEVELOPMENT LTD,0.0,1
HE194392,INTORIAN ENTERPRISES LTD ,0.0,1
HE183297,ARROWCREST LIMITED,0.0,1
HE172170,VALSTROM LIMITED,0.0,1
HE169836,MORLAIX HOLDINGS LIMITED,0.0,1
HE168949,SMERDON VENTURES LIMITED,0.0,1
HE261618,Decosmia Enterprises Ltd,0.0,1
HE264491,Lepolia Holdings Ltd,0.0,1
HE298246,CHERIVO DEVELOPMENT LTD,0.0,1
HE279952,PARAVITA HOLDING LIMITED,0.0,1
HE295144,FRESHSKILL CONSULTING LIMITED,0.0,1
HE295079,Turul Investments Limited,0.0,1
HE293069,RUBRUM COMMERCIAL LTD,0.0,1
HE292554,BERECYNTHIO INVESTMENTS LTD ,0.0,1
HE292471,TUMILLON INVESTMENTS LTD,0.0,1
HE288346,РАСІКА ІНВЕСТМЕНТС ЛІМІТЕД,0.0,1
HE286635,ORMELON DEVELOPMENT LTD,0.0,1
HE285835,OMBRI ELECTRICAL ENERGY CO. LIMITED,0.0,1
HE282052,AVEC UKRAINE GROUP LIMITED,0.0,1
HE281497,ARMINOI HOIDINGS LIMITED,0.0,1
HE278542,Dotted Perk Ltd,0.0,1
HE264498,Subinera Trading Ltd,0.0,1
HE275980,KME INVEST FINANCE LIMITED,0.0,1
HE275757,ВОЛОМАТА ІНВЕСТМЕНТС ЛІМІТЕД,0.0,1
HE274664,Elmafena Holdings LTD,0.0,1
HE274646,PROTOGEMS INVESTMENTS LIMITED ,0.0,1
HE272098,FYROTEL HOLDINGS LTD,0.0,1
HE268708,Kerkarino Holdings Limited,0.0,1
HE267919,KIRENA HOLDINGS LTD,0.0,1
HE266980,LERONZOR TRADING LTD,0.0,1
HE265706,GERTIZ VENTURES LTD,0.0,1
HE264508,Akamea Holdings Ltd,0.0,1
43218093,ТРИБ'ЮТ КОНСАЛТИНГ,1.0,1
43207909,Голден Спайс,1.0,1
43203003,"АКЦІОНЕРНЕ ТОВАРИСТВО ""ЗАКРИТИЙ НЕДИВЕРСИФІКОВАНИЙ ВЕНЧУРНИЙ КОРПОРАТИВНИЙ ІНВЕСТИЦІЙНИЙ ФОНД ""АЛЬТІС""",1.0,1
41461528,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ГОТЕЛЬ ДРУЖБА,1.0,1
41550990,РЦД Люкс,1.0,1
41544724,ТОВ САНЕНЕРДЖІ,1.0,1
41543301,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ УКРДИМОВЕНТ,1.0,1
41537654,АПАРТМЕНТ БІЛДІНГ ЛТД,1.0,1
41520609,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""ЧИСТИЙ ХАРКІВ""",1.0,1
41518605,Риба Люкс,1.0,1
41501607,ЄС ПАРТНЕРС,1.0,1
41482930,АО МАМКА ТА ПАРТНЕРИ,1.0,1
41478882,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «Перша Гусина» ,1.0,1
41476890,ТОВ СОЛАР ЕНЕРДЖИ УРКРАЇНА,1.0,1
41437757,РІСТОН ОЙЛ,1.0,1
41575794,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ОЧАКІВ ПАРК,1.0,1
41436580,СКЛИК,1.0,1
41412994,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ СМАРТ-МЕРІТАЙМ АКТИВ,1.0,1
41387869,МІЛЛ МОЛЛ,1.0,1
41369881,"Громадська спілка ""Національна асоціація захисників тварин та навколишнього природного середовища""",1.0,1
41332872,ДЕТЕКТИВНЕ ОХОРОННЕ АГЕНСТВО ШТОРМ,1.0,1
41332165,Стюарт Флоат Гласс,1.0,1
41332102,Сенд Індастрі,1.0,1
41329440,ТОВ МЕДКОМПЛЕКТ-УА,1.0,1
41326282,БЛАГОДІЙНИЙ ФОНД СВІТ НАВКОЛО НАС,1.0,1
41325577,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «Разом Плюс»,1.0,1
41554947,Товариство з обмеженою відповідальністю «ЛИСИЧАНСЬКИЙ СКЛЯНИЙ ЗАВОД»,1.0,1
41588756,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «Українське м’ясо»,1.0,1
41290141,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ЕСКОМ ПЛЮС,1.0,1
41744733,ОДГ ЛЕНД,1.0,1
41932936,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ІСТ СОЛЮШН ГРУП,1.0,1
41920281,Українська Основа,1.0,1
41919061,ТОВ ВОСЬМИНІГ. СТРАТЕГІЧНИЙ КОНСАЛТИНГ,1.0,1
41895533,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""ТАКСАКАДЕМІ""",1.0,1
41883910,БУДІВЕЛЬНА КОМПАНІЯ БИСТРИЙ ДОМ,1.0,1
41883203,Товариство з обмеженою відповідальністю ТД Автошина,1.0,1
41840971,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ РЕСТ-МАРКЕТ ГРУП,1.0,1
41827348,Громадська спілька Асоціація Футболу АР Крим,1.0,1
41818862,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АГРОПРОМ СУТКІВЦІ,1.0,1
